TIME,C1
02/06/2018 08:15,210.0526387
02/06/2018 08:20,210.0526387
02/06/2018 08:25,284.4899434
02/06/2018 08:30,284.4899434
02/06/2018 08:35,284.4899434
02/06/2018 08:40,296.4525464
02/06/2018 08:45,296.4525464
02/06/2018 08:50,302.5302845
02/06/2018 08:55,302.5302845
02/06/2018 09:00,253.9661138
02/06/2018 09:05,253.9661138
02/06/2018 09:10,362.7094598
02/06/2018 09:15,362.7094598
02/06/2018 09:20,146.343239
02/06/2018 09:25,146.343239
02/06/2018 09:30,285.6965446
02/06/2018 09:35,285.6965446
02/06/2018 09:40,285.6965446
02/06/2018 09:45,362.829407
02/06/2018 09:50,362.829407
02/06/2018 09:55,338.9780045
02/06/2018 10:00,338.9780045
02/06/2018 10:05,305.2515439
02/06/2018 10:10,305.2515439
02/06/2018 10:15,368.2293875
02/06/2018 10:20,368.2293875
02/06/2018 10:25,245.7024546
02/06/2018 10:30,245.7024546
02/06/2018 10:35,408.927154
02/06/2018 10:40,408.927154
02/06/2018 10:45,301.3888469
02/06/2018 10:50,301.3888469
02/06/2018 10:55,442.3019488
02/06/2018 11:00,442.3019488
02/06/2018 11:05,494.0940122
02/06/2018 11:10,494.0940122
02/06/2018 11:15,489.5967057
02/06/2018 11:20,489.5967057
02/06/2018 11:25,491.1766707
02/06/2018 11:30,491.1766707
02/06/2018 11:35,572.9408832
02/06/2018 11:40,572.9408832
02/06/2018 11:45,545.9944688
02/06/2018 11:50,545.9944688
02/06/2018 11:55,562.3257151
02/06/2018 12:00,562.3257151
02/06/2018 12:05,693.5158567
02/06/2018 12:10,693.5158567
02/06/2018 12:15,811.9558999
02/06/2018 12:20,811.9558999
02/06/2018 12:25,742.1884542
02/06/2018 12:30,742.1884542
02/06/2018 12:35,775.7932703
02/06/2018 12:40,775.7932703
02/06/2018 12:45,882.4029674
02/06/2018 12:50,882.4029674
02/06/2018 12:55,999.3015092
02/06/2018 13:00,999.3015092
02/06/2018 13:05,862.1454434
02/06/2018 13:10,862.1454434
02/06/2018 13:15,904.8185443
02/06/2018 13:20,904.8185443
02/06/2018 13:25,872.6603353
02/06/2018 13:30,872.6603353
02/06/2018 13:35,857.8272039
02/06/2018 13:40,857.8272039
02/06/2018 13:45,857.8272039
02/06/2018 13:50,868.0057629
02/06/2018 13:55,868.0057629
02/06/2018 14:00,885.6710499
02/06/2018 14:05,885.6710499
02/06/2018 14:10,801.6651165
02/06/2018 14:15,801.6651165
02/06/2018 14:20,774.5916347
02/06/2018 14:25,774.5916347
02/06/2018 14:30,702.6833149
02/06/2018 14:35,702.6833149
02/06/2018 14:40,716.0587165
02/06/2018 14:45,716.0587165
02/06/2018 14:50,634.1030492
02/06/2018 14:55,634.1030492
02/06/2018 15:00,549.7105706
02/06/2018 15:05,549.7105706
02/06/2018 15:10,710.1196429
02/06/2018 15:15,710.1196429
02/06/2018 15:20,677.0815382
02/06/2018 15:25,677.0815382
02/06/2018 15:30,615.8460272
02/06/2018 15:35,615.8460272
02/06/2018 15:40,610.3490707
02/06/2018 15:45,610.3490707
02/06/2018 15:50,630.1318531
02/06/2018 15:55,630.1318531
02/06/2018 16:00,608.2400881
02/06/2018 16:05,608.2400881
02/06/2018 16:10,650.4021577
02/06/2018 16:15,650.4021577
02/06/2018 16:20,554.7983934
02/06/2018 16:25,554.7983934
02/06/2018 16:30,589.8975351
02/06/2018 16:35,589.8975351
02/06/2018 16:40,539.3564615
02/06/2018 16:45,539.3564615
02/06/2018 16:50,661.446301
02/06/2018 16:55,661.446301
02/06/2018 17:00,656.7275859
02/06/2018 17:05,656.7275859
02/06/2018 17:10,748.9741062
02/06/2018 17:15,748.9741062
02/06/2018 17:20,414.8064198
02/06/2018 17:25,414.8064198
02/06/2018 17:30,736.2591825
02/06/2018 17:35,736.2591825
02/06/2018 17:40,738.0088124
02/06/2018 17:45,738.0088124
02/06/2018 17:50,628.8839346
02/06/2018 17:55,628.8839346
02/06/2018 18:00,704.2586324
02/06/2018 18:05,704.2586324
02/06/2018 18:10,673.3154036
02/06/2018 18:15,673.3154036
02/06/2018 18:20,634.8122002
02/06/2018 18:25,634.8122002
02/06/2018 18:30,652.4614778
02/06/2018 18:35,652.4614778
02/06/2018 18:40,842.930147
02/06/2018 18:45,842.930147
02/06/2018 18:50,766.7568221
02/06/2018 18:55,766.7568221
02/06/2018 19:00,884.9102271
02/06/2018 19:05,884.9102271
02/06/2018 19:10,983.1973174
02/06/2018 19:15,983.1973174
02/06/2018 19:20,872.9368095
02/06/2018 19:25,872.9368095
02/06/2018 19:30,1180.248636
02/06/2018 19:35,1180.248636
02/06/2018 19:40,929.9721621
02/06/2018 19:45,929.9721621
02/06/2018 19:50,857.6191225
02/06/2018 19:55,857.6191225
02/06/2018 20:00,900.4321068
02/06/2018 20:05,900.4321068
02/06/2018 20:10,855.2677531
02/06/2018 20:15,855.2677531
02/06/2018 20:20,844.5425153
02/06/2018 20:25,844.5425153
02/06/2018 20:30,773.403389
02/06/2018 20:35,773.403389
02/06/2018 20:40,783.6936378
02/06/2018 20:45,783.6936378
02/06/2018 20:50,754.659001
02/06/2018 20:55,754.659001
02/06/2018 21:00,773.5445675
02/06/2018 21:05,773.5445675
02/06/2018 21:10,706.7593199
02/06/2018 21:15,706.7593199
02/06/2018 21:20,595.65349
02/06/2018 21:25,595.65349
02/06/2018 21:30,585.1677355
02/06/2018 21:35,585.1677355
02/06/2018 21:40,489.6949027
02/06/2018 21:45,489.6949027
02/06/2018 21:50,522.1723626
02/06/2018 21:55,522.1723626
02/06/2018 22:00,238.4054496
02/06/2018 22:05,238.4054496
02/06/2018 22:10,397.7496543
02/06/2018 22:15,397.7496543
02/06/2018 22:20,390.9694659
02/06/2018 22:25,390.9694659
02/06/2018 22:30,377.8625699
02/06/2018 22:35,377.8625699
02/06/2018 22:40,329.3747801
02/06/2018 22:45,329.3747801
02/06/2018 22:50,308.2812341
02/06/2018 22:55,308.2812341
02/06/2018 23:00,308.2812341
02/06/2018 23:05,356.1297265
02/06/2018 23:10,356.1297265
02/06/2018 23:15,310.8717053
02/06/2018 23:20,310.8717053
02/06/2018 23:25,409.9574683
02/06/2018 23:30,409.9574683
02/06/2018 23:35,186.0932478
02/06/2018 23:40,186.0932478
02/06/2018 23:45,203.82152
02/06/2018 23:50,203.82152
02/06/2018 23:55,286.707995
03/06/2018 00:00,286.707995
03/06/2018 00:05,286.707995
03/06/2018 00:10,354.6620763
03/06/2018 00:15,354.6620763
03/06/2018 00:20,325.3227782
03/06/2018 00:25,325.3227782
03/06/2018 00:30,248.6876669
03/06/2018 00:35,248.6876669
03/06/2018 00:40,248.6876669
03/06/2018 00:45,479.7733452
03/06/2018 00:50,479.7733452
03/06/2018 00:55,253.07727
03/06/2018 01:00,253.07727
03/06/2018 01:05,253.07727
03/06/2018 01:10,253.07727
03/06/2018 01:15,264.1909998
03/06/2018 01:20,264.1909998
03/06/2018 01:25,222.8982799
03/06/2018 01:30,222.8982799
03/06/2018 01:35,268.0573305
03/06/2018 01:40,268.0573305
03/06/2018 01:45,246.6511908
03/06/2018 01:50,246.6511908
03/06/2018 01:55,395.8640372
03/06/2018 02:00,395.8640372
03/06/2018 02:05,240.8555423
03/06/2018 02:10,240.8555423
03/06/2018 02:15,245.0008769
03/06/2018 02:20,245.0008769
03/06/2018 02:25,286.5180949
03/06/2018 02:30,286.5180949
03/06/2018 02:35,231.2713557
03/06/2018 02:40,231.2713557
03/06/2018 02:45,309.1972815
03/06/2018 02:50,309.1972815
03/06/2018 02:55,283.8793852
03/06/2018 03:00,283.8793852
03/06/2018 03:05,285.0744751
03/06/2018 03:10,285.0744751
03/06/2018 03:15,304.1649437
03/06/2018 03:20,304.1649437
03/06/2018 03:25,243.0773959
03/06/2018 03:30,243.0773959
