TIME,C1
01/06/2018 13:45,809.2367203
01/06/2018 13:50,809.2367203
01/06/2018 13:55,799.4566602
01/06/2018 14:00,799.4566602
01/06/2018 14:05,770.3645683
01/06/2018 14:10,770.3645683
01/06/2018 14:15,745.9984958
01/06/2018 14:20,745.9984958
01/06/2018 14:25,701.1372469
01/06/2018 14:30,701.1372469
01/06/2018 14:35,663.0818779
01/06/2018 14:40,663.0818779
01/06/2018 14:45,655.1137935
01/06/2018 14:50,655.1137935
01/06/2018 14:55,625.3496245
01/06/2018 15:00,625.3496245
01/06/2018 15:05,617.3819715
01/06/2018 15:10,617.3819715
01/06/2018 15:15,610.0293408
01/06/2018 15:20,610.0293408
01/06/2018 15:25,607.8348371
01/06/2018 15:30,607.8348371
01/06/2018 15:35,599.9239952
01/06/2018 15:40,599.9239952
01/06/2018 15:45,605.5407485
01/06/2018 15:50,605.5407485
01/06/2018 15:55,594.0614316
01/06/2018 16:00,594.0614316
01/06/2018 16:05,585.2562432
01/06/2018 16:10,585.2562432
01/06/2018 16:15,586.0712343
01/06/2018 16:20,586.0712343
01/06/2018 16:25,593.3950803
01/06/2018 16:30,593.3950803
01/06/2018 16:35,612.8898666
01/06/2018 16:40,612.8898666
01/06/2018 16:45,609.5234288
01/06/2018 16:50,609.5234288
01/06/2018 16:55,610.6534728
01/06/2018 17:00,610.6534728
01/06/2018 17:05,623.3681634
01/06/2018 17:10,623.3681634
01/06/2018 17:15,620.9945947
01/06/2018 17:20,620.9945947
01/06/2018 17:25,630.2489301
01/06/2018 17:30,630.2489301
01/06/2018 17:35,641.907986
01/06/2018 17:40,641.907986
01/06/2018 17:45,647.1357841
01/06/2018 17:50,647.1357841
01/06/2018 17:55,658.830252
01/06/2018 18:00,658.830252
01/06/2018 18:05,677.3067408
01/06/2018 18:10,677.3067408
01/06/2018 18:15,702.9557217
01/06/2018 18:20,702.9557217
01/06/2018 18:25,710.6120939
01/06/2018 18:30,710.6120939
01/06/2018 18:35,722.1962296
01/06/2018 18:40,722.1962296
01/06/2018 18:45,780.3605524
01/06/2018 18:50,780.3605524
01/06/2018 18:55,799.9831112
01/06/2018 19:00,799.9831112
01/06/2018 19:05,841.2291892
01/06/2018 19:10,841.2291892
01/06/2018 19:15,869.5819173
01/06/2018 19:20,869.5819173
01/06/2018 19:25,903.5127923
01/06/2018 19:30,903.5127923
01/06/2018 19:35,934.0442933
01/06/2018 19:40,934.0442933
01/06/2018 19:45,927.0796108
01/06/2018 19:50,927.0796108
01/06/2018 19:55,941.6880716
01/06/2018 20:00,941.6880716
01/06/2018 20:05,951.7837095
01/06/2018 20:10,951.7837095
01/06/2018 20:15,924.903929
01/06/2018 20:20,924.903929
01/06/2018 20:25,905.1287428
01/06/2018 20:30,905.1287428
01/06/2018 20:35,889.1338849
01/06/2018 20:40,889.1338849
01/06/2018 20:45,881.8078867
01/06/2018 20:50,881.8078867
01/06/2018 20:55,833.1623172
01/06/2018 21:00,833.1623172
01/06/2018 21:05,770.2130391
01/06/2018 21:10,770.2130391
01/06/2018 21:15,712.3220625
01/06/2018 21:20,712.3220625
01/06/2018 21:25,675.9470285
01/06/2018 21:30,675.9470285
01/06/2018 21:35,606.9408711
01/06/2018 21:40,606.9408711
01/06/2018 21:45,570.9931399
01/06/2018 21:50,570.9931399
01/06/2018 21:55,502.8476172
01/06/2018 22:00,502.8476172
01/06/2018 22:05,434.90051
01/06/2018 22:10,434.90051
01/06/2018 22:15,402.8912659
01/06/2018 22:20,402.8912659
01/06/2018 22:25,362.7426481
01/06/2018 22:30,362.7426481
01/06/2018 22:35,306.3657108
01/06/2018 22:40,306.3657108
01/06/2018 22:45,292.269823
01/06/2018 22:50,292.269823
01/06/2018 22:55,293.5869887
01/06/2018 23:00,293.5869887
01/06/2018 23:05,287.867386
01/06/2018 23:10,287.867386
01/06/2018 23:15,271.3802492
01/06/2018 23:20,271.3802492
01/06/2018 23:25,264.0175171
01/06/2018 23:30,264.0175171
01/06/2018 23:35,264.0175171
01/06/2018 23:40,264.0175171
01/06/2018 23:45,262.9144892
01/06/2018 23:50,262.9144892
01/06/2018 23:55,262.9144892
02/06/2018 00:00,262.9144892
02/06/2018 00:05,262.9144892
02/06/2018 00:10,262.9144892
02/06/2018 00:15,260.961975
02/06/2018 00:20,260.961975
02/06/2018 00:25,260.961975
02/06/2018 00:30,260.961975
02/06/2018 00:35,260.961975
02/06/2018 00:40,261.110487
02/06/2018 00:45,261.110487
02/06/2018 00:50,259.1883958
02/06/2018 00:55,259.1883958
02/06/2018 01:00,252.5241538
02/06/2018 01:05,252.5241538
02/06/2018 01:10,252.5241538
02/06/2018 01:15,252.5241538
02/06/2018 01:20,251.0548043
02/06/2018 01:25,251.0548043
02/06/2018 01:30,248.9618514
02/06/2018 01:35,248.9618514
02/06/2018 01:40,245.3835648
02/06/2018 01:45,245.3835648
02/06/2018 01:50,245.3835648
02/06/2018 01:55,245.9517939
02/06/2018 02:00,245.9517939
02/06/2018 02:05,245.9517939
02/06/2018 02:10,244.1644794
02/06/2018 02:15,244.1644794
02/06/2018 02:20,244.1644794
02/06/2018 02:25,244.1644794
02/06/2018 02:30,244.0421397
02/06/2018 02:35,244.0421397
02/06/2018 02:40,244.0421397
02/06/2018 02:45,244.0421397
02/06/2018 02:50,244.0421397
02/06/2018 02:55,244.0421397
02/06/2018 03:00,241.2090005
02/06/2018 03:05,241.2090005
02/06/2018 03:10,244.620752
02/06/2018 03:15,244.620752
02/06/2018 03:20,244.620752
02/06/2018 03:25,244.620752
02/06/2018 03:30,244.620752
02/06/2018 03:35,244.620752
02/06/2018 03:40,243.9481608
02/06/2018 03:45,243.9481608
02/06/2018 03:50,243.9481608
02/06/2018 03:55,240.1043648
02/06/2018 04:00,240.1043648
02/06/2018 04:05,242.8128871
02/06/2018 04:10,242.8128871
02/06/2018 04:15,242.8128871
02/06/2018 04:20,242.8128871
02/06/2018 04:25,243.9285103
02/06/2018 04:30,243.9285103
02/06/2018 04:35,243.9285103
02/06/2018 04:40,243.9285103
02/06/2018 04:45,243.9285103
02/06/2018 04:50,243.9285103
02/06/2018 04:55,243.9285103
02/06/2018 05:00,243.9285103
02/06/2018 05:05,243.9285103
02/06/2018 05:10,243.9285103
02/06/2018 05:15,243.9285103
02/06/2018 05:20,243.187216
02/06/2018 05:25,243.187216
02/06/2018 05:30,243.187216
02/06/2018 05:35,243.187216
02/06/2018 05:40,243.187216
02/06/2018 05:45,243.187216
02/06/2018 05:50,243.187216
02/06/2018 05:55,243.187216
02/06/2018 06:00,243.187216
02/06/2018 06:05,243.187216
02/06/2018 06:10,243.6818865
02/06/2018 06:15,243.6818865
02/06/2018 06:20,239.5772841
02/06/2018 06:25,239.5772841
02/06/2018 06:30,239.5772841
02/06/2018 06:35,241.3399714
02/06/2018 06:40,241.3399714
02/06/2018 06:45,241.3399714
02/06/2018 06:50,241.3399714
02/06/2018 06:55,241.3399714
02/06/2018 07:00,241.3399714
02/06/2018 07:05,241.3399714
02/06/2018 07:10,241.3399714
02/06/2018 07:15,241.3399714
02/06/2018 07:20,241.3399714
02/06/2018 07:25,241.3399714
